stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name,lambda_0.0,lambda_0.05,lambda_0.1,lambda_0.15,lambda_0.2,lambda_0.25,lambda_0.3,lambda_0.35,lambda_0.4,lambda_0.45,lambda_0.5,lambda_0.55,lambda_0.6,lambda_0.65,lambda_0.7,lambda_0.75,lambda_0.8,lambda_0.85,lambda_0.9,lambda_0.95,lambda_1.0
1501,15,0.24319829424307038,0.9387506663113007,12.156163379530915,-71.0692529999999,42.3187100000001,1501.0,Dudley St @ Uphams Corner Station,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
11501,15,0.3147145966595594,2.4769209754797443,9.981831911869222,-71.066499,42.3175850000001,11501.0,Dudley St @ Virginia St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1503,15,0.25825848436389476,0.7106896321961622,9.516087420042648,-71.065682,42.3167800000001,1503.0,Columbia Rd opp Cushing Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1504,15,0.27288468372423597,1.069950026652452,8.701102523098797,-71.065955,42.314891,1504.0,Hancock St @ Bird St,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1506,15,0.10161713752665248,0.8618323560767595,7.93381996268657,-71.064654,42.3126770000001,1506.0,Hancock St @ Trull St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1508,15,0.05407960199004977,3.486787269012082,4.497967306325515,-71.062716,42.310318,1508.0,Hancock St @ Bowdoin St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1509,15,0.0289587775408671,0.20173063255152812,8.736333511016344,-71.063141,42.310102,1509.0,Bowdoin St @ Tovar St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,15,0.056334399431414356,0.902430703624733,7.908648276474769,-71.0643259999999,42.308815,1510.0,Bowdoin St @ Hendry St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1511,15,0.18164934257285004,1.617220149253731,6.489633084577114,-71.06501,42.308167,1511.0,Bowdoin St @ Quincy St,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11512,15,0.07223999052357255,0.36870409855484465,7.79667140488036,-71.066004,42.307218,11512.0,Bowdoin opp Mt Ida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,15,0.23473110637289732,1.2284440890784165,6.810450722577588,-71.0669819999999,42.3063270000001,1512.0,Bowdoin St @ Hamilton St,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1513,15,0.2539119876806445,0.7787046908315576,6.256686804074865,-71.068298,42.3052920000001,1513.0,Bowdoin St @ Olney St,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1514,15,0.017928216062544414,0.22683901918976535,6.058795309168443,-71.0697279999999,42.304293,1514.0,Bowdoin St @ Eunice St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,15,0.13347251836057814,0.4393597488746745,5.841802890310354,-71.071427,42.303498,1515.0,Bowdoin St @ Geneva Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
553,15,0.1424751243781095,0.4381722340677565,5.566746624022744,-71.069671,42.3022920000001,553.0,Geneva Ave @ Holiday St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
554,15,0.14800402748163954,0.7435678749111578,4.912689528547738,-71.0676099999999,42.301075,554.0,Geneva Ave @ Westville St,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
555,15,0.015046789860222683,0.35130597014925363,4.582782515991472,-71.066358,42.3003350000001,555.0,Geneva Ave @ Dakota St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,15,0.005662165363657883,0.6193200663349918,3.9902600094764282,-71.0648849999999,42.299473,556.0,Geneva Ave @ Tonawanda St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323,15,0.0,3.845827410566217,0.14900201374081976,-71.0647573,42.2989063,323.0,Fields Corner Busway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15100,15,0.0,1.535,0.2175,-71.0643709999999,42.3081010000001,15100.0,St Peters Sq @ Church,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
